dA 2,dA 3,dA 4,dA 5,dA 6,dA 7,dA 8,dA 9,dA 10,dA 11,dA 12,dA 13,dA 14,dA 15,dA 16,dA 17,dA 18,dA 19,dA 20,dA 21,dA 22,dA 23,dA 24,dA 25,dA 26,dA 27,dA 28,dA 29,dA 30,dA 31,dA 32,dA 33,dA 34,dA 35,dA 36,dA 37,dA 38,dA 39,dA 40,dA 41,dA 42,dA 43,dA 44,dA 45,dA 46,dA 47,dA 48,dA 49,dA 50,dA 51,dA 52,dA 53,dA 54,dA 55,dA 56,dA 57,dA 58,dA 59,dA 60,dA 61,dA 62,dA 63,dA 64,dA 65,dA 66,dA 67,dA 68,dA 69,dA 70,dA 71,dA 72,dA 73,dA 74,dA 75,dA 76,dA 77,dA 78,dA 79,dA 80,dA 81,dA 82,dA 83,dA 84,dA 85,dA 86,dA 87,dA 88,dA 89,dA 90,dA 91,dA 92,dA 93,dA 94,dA 95,dA 96,dA 97,dA 98,dA 99,dA 100,dA 101,dA 102,dA 103,dA 104,dA 105,dA 106,dA 107,dA 108,dA 109,dA 110,dA 111,dA 112,dA 113,dA 114,dA 115,dA 116,dA 117,dA 118,dA 119,dA 120,dA 121,dA 122,dA 123,dA 124,dA 125,dA 126,dA 127,dA 128,dA 129,dA 130,dA 131,dA 132,dA 133,dA 134,dA 135,dA 136,dA 137,dA 138,dA 139,dA 140,dA 141,dA 142,dA 143,dA 144,dA 145,dA 146,dA 147,dA 148,dA 149,dA 150,dA 151,dA 152,dA 153,dA 154,dA 155,dA 156,dA 157,dA 158,dA 159,dA 160,dA 161,dA 162,dA 163,dA 164,dA 165,dA 166,dA 167,dA 168,dA 169,dA 170,dA 171,dA 172,dA 173,dA 174,dA 175,dA 176,dA 177,dA 178,dA 179,dA 180,dA 181,dA 182,dA 183,dA 184,dA 185,dA 186,dA 187,dA 188,dA 189,dA 190,dA 191,dA 192,dA 193,dA 194,dA 195,dA 196,dA 197,dA 198,dA 199,dA 200,dA 201,dA 202,dA 203,dA 204,dA 205,dA 206,dA 207,dA 208,dA 209,dA 210,dA 211,dA 212,dA 213,dA 214,dA 215,dA 216,dA 217,dA 218,dA 219,dA 220,dA 221,dA 222,dA 223,label
0.003557,0.011632,-0.011285,-0.010992,0.003393,-0.00175,-0.004489,0.003518,0.005407,-0.002006,-0.00838,-0.002119,-0.00366,0.00081,-0.001622,-0.001436,0.007146,0.005413,-0.000555,-0.003739,-0.002468,-0.003366,0.003421,0.010399,0.007844,-0.004629,-0.007236,-0.002626,-0.004291,-0.004092,-0.000687,0.001399,0.001666,0.003718,0.011784,0.018882,0.01048,-0.010499,-0.01463,-0.002618,0.005889,0.011114,0.011551,0.003228,-0.000456,0.003815,0.005047,0.00456,0.005463,0.005041,0.002033,0.002447,0.003892,0.005848,0.005974,0.004039,0.006162,0.010943,0.012191,0.008104,0.006021,0.015406,0.015219,-0.008701,-0.024617,-0.01201,0.003218,0.007366,0.008975,0.00289,-0.002529,0.003943,0.002007,-0.008594,-0.010819,-0.008678,-0.006673,-0.005895,-0.003679,0.000672,-0.000521,-0.008716,-0.008357,-0.002459,-0.001414,-0.001407,-0.001502,-0.001852,-0.003017,-0.003581,-0.002761,-0.002151,-0.002295,-0.001643,-0.000359,-0.001012,-0.001846,-0.001659,-0.001055,-0.000439,-0.00019,-0.000011,0.000421,0.000908,0.001056,0.002665,0.005801,0.008026,0.009744,0.014044,0.016553,0.017341,0.019343,0.019852,0.018816,0.017623,0.016657,0.01556,0.01521,0.014495,0.012377,0.010187,0.008763,0.007968,0.006436,0.004491,0.004309,0.003632,0.003286,0.002874,0.002192,0.000589,-0.000087,0.001975,0.010739,0.017019,0.005051,-0.009363,-0.012029,-0.004752,0.000395,-0.000921,-0.000039,0.002046,0.001889,0.001856,0.00213,0.002023,0.002787,0.001592,0.001841,0.006899,0.036214,0.098223,0.085397,-0.002935,-0.077278,-0.084876,-0.038083,-0.012501,-0.004985,-0.002164,-0.001414,-0.000963,0.000086,0.000323,-0.000475,0.000503,0.001505,0.000497,-0.000314,-0.00003,0.000058,-0.000249,0.000474,0.001301,-0.000196,-0.001386,0.000022,0.001222,0.001211,0.000241,0.000658,0.000456,0.000846,0.001249,-0.001291,-0.001545,0.000038,0.000256,-0.000427,-0.001051,-0.001524,-0.000634,-0.000232,-0.000744,-0.000418,-0.001687,-0.001945,-0.002182,-0.002502,-0.002813,-0.004532,-0.005634,-0.004966,0.000388,0.001753,-0.003055,-0.001381,0.002179,-0.000759,-0.000573,0.000415,-0.001629,-0.001257,-0.001975,-0.001633,0.002811,0.004527,0.000028,-0.004792,-0.00417,1
0.021358,0.003285,-0.009131,-0.012257,-0.008883,-0.008605,0.001106,0.00043,0.001227,0.004725,-0.004532,-0.0011,0.001999,-0.003532,-0.007074,-0.004622,-0.0002,0.004805,0.005942,-0.005886,-0.011522,-0.001958,0.004963,0.008045,0.007172,-0.005076,-0.006867,-0.000796,-0.005418,-0.006359,-0.003682,-0.004571,0.003148,0.002987,0.013009,0.023746,0.008882,-0.01283,-0.017569,-0.003183,0.006124,0.011917,0.013114,0.003334,0.000016,0.005165,0.006387,0.007929,0.008113,0.006076,0.004714,0.002554,0.004458,0.008271,0.009382,0.009816,0.014514,0.020514,0.021528,0.01361,0.006582,0.019487,0.017653,-0.01712,-0.03711,-0.019537,0.000839,0.006046,0.007115,-0.001512,-0.005115,0.002469,-0.000441,-0.010242,-0.013128,-0.012019,-0.010701,-0.010243,-0.007169,-0.000918,-0.003282,-0.013357,-0.012647,-0.005879,-0.00393,-0.003652,-0.003305,-0.00379,-0.005573,-0.006469,-0.006623,-0.005244,-0.00323,-0.003283,-0.003379,-0.001676,-0.002028,-0.002986,-0.003337,-0.001464,-0.000562,-0.000661,0.001251,0.001066,0.000977,0.002832,0.006601,0.010889,0.015831,0.02329,0.029684,0.032221,0.033702,0.033715,0.031476,0.028792,0.027819,0.026732,0.02317,0.020794,0.019123,0.017845,0.015467,0.010669,0.008464,0.005864,0.004734,0.004825,0.003653,0.003686,0.002137,-0.001105,-0.000169,0.00381,0.02391,0.03961,0.012926,-0.025282,-0.033376,-0.016341,-0.003077,0.000615,-0.000333,0.000544,0.003426,0.002574,0.002966,0.002668,0.004145,0.006495,0.00669,0.014796,0.081568,0.202846,0.1616,-0.002441,-0.135455,-0.175211,-0.099088,-0.037008,-0.014844,-0.008529,-0.004155,-0.002343,-0.000394,-0.00067,-0.00211,-0.001428,0.000037,0.000994,0.001737,-0.000247,-0.003353,-0.002991,0.00048,0.002641,-0.000273,-0.001359,-0.001189,-0.000457,0.001244,0.000906,0.000384,0.002256,-0.001144,-0.001687,-0.000838,-0.000224,0.001623,-0.001445,-0.00092,-0.000696,-0.000007,0.00046,-0.003982,-0.002086,0.003003,0.000993,-0.00334,-0.002316,-0.001538,-0.002616,-0.00444,-0.006141,-0.00373,-0.002903,-0.004049,0.0008,-0.000013,-0.00268,-0.004047,-0.00142,0.003346,-0.001298,-0.000893,0.001114,0.00121,-0.000458,-0.003968,-0.002611,-0.002309,-0.003605,1
0.005973,0.012131,0.015665,-0.005549,-0.005336,-0.00545,-0.006088,0.002001,0.001739,-0.000051,0.002233,0.005135,0.001036,-0.003791,-0.001052,-0.004278,0.004697,0.01311,0.009718,-0.004058,-0.01383,-0.003519,0.009589,0.02735,0.026167,-0.010193,-0.019861,-0.007867,-0.011803,-0.008244,0.000806,0.003205,0.004315,0.009311,0.040813,0.069928,0.034008,-0.035424,-0.049776,-0.010534,0.012861,0.030587,0.034152,-0.002105,-0.020775,-0.006571,0.004636,0.005955,0.005805,0.004549,0.003525,0.004963,0.007041,0.012041,0.015305,0.016214,0.022243,0.035274,0.04238,0.029859,0.024692,0.060871,0.057998,-0.0183,-0.061146,-0.024499,0.017127,0.029767,0.040936,0.031803,0.015642,0.007319,-0.014387,-0.031664,-0.029449,-0.023867,-0.020749,-0.018724,-0.009979,0.008705,0.000284,-0.034264,-0.032806,-0.011661,-0.007164,-0.00721,-0.006825,-0.006127,-0.006312,-0.007986,-0.009316,-0.009282,-0.009533,-0.009396,-0.007195,-0.006149,-0.011462,-0.013608,-0.011128,-0.009064,-0.005598,-0.003704,-0.002432,-0.000138,0.004119,0.01114,0.017655,0.018542,0.017805,0.015799,0.010137,0.006781,0.005991,0.004944,0.004179,0.002819,0.002143,0.002273,0.000559,0.000347,0.00142,0.001061,0.000624,0.000127,-0.000294,-0.000378,-0.000487,-0.000215,0.000225,0.000776,0.001031,-0.001017,-0.001431,0.002008,0.019281,0.032482,0.011835,-0.019027,-0.028711,-0.015064,-0.001992,-0.001809,-0.000262,0.002366,0.001788,0.001191,0.002293,0.003617,0.003064,0.004466,0.005069,0.009682,0.062977,0.156339,0.125969,-0.001112,-0.107031,-0.135597,-0.074942,-0.028291,-0.012273,-0.005852,-0.002166,-0.001133,-0.000898,-0.002064,-0.0029,-0.000447,0.000368,0.000061,0.002588,0.001823,-0.002518,-0.003419,-0.000237,0.00133,-0.00091,-0.001035,0.000239,0.000998,-0.001597,-0.001954,0.00263,0.000847,-0.000214,0.000145,-0.001189,-0.000148,-0.000295,-0.000746,-0.000903,-0.001447,0.000154,0.000399,-0.001824,-0.00132,0.000379,0.000295,-0.000068,-0.001563,-0.004458,-0.002147,-0.003042,-0.004779,-0.005996,-0.000237,0.002915,-0.002932,-0.002612,0.000428,0.003913,-0.00148,-0.003873,-0.00181,-0.000387,0.00253,0.002501,0.002723,-0.001986,-0.005493,-0.002312,-0.001237,1
0.01078,0.007922,-0.007298,-0.009307,-0.006566,-0.011889,-0.002114,0.004017,0.005033,0.004527,-0.003769,-0.000189,0.003194,-0.002787,-0.006193,-0.004746,0.002031,0.008255,0.002974,-0.006184,-0.00718,-0.000769,0.008574,0.017296,0.012975,-0.007738,-0.009044,-0.001525,-0.009042,-0.007923,-0.001904,0.000163,0.006374,0.007979,0.027778,0.046958,0.022258,-0.019583,-0.025587,-0.000696,0.013967,0.027662,0.028279,0.004041,-0.004666,0.005876,0.008819,0.009605,0.009107,0.007101,0.006439,0.004986,0.00791,0.012423,0.015563,0.016725,0.021935,0.031114,0.035222,0.02554,0.022355,0.052061,0.047479,-0.015591,-0.050786,-0.019966,0.016368,0.026072,0.027803,0.010904,0.001306,0.011701,0.003121,-0.016769,-0.022053,-0.020785,-0.018896,-0.017364,-0.010202,0.003918,-0.00176,-0.028504,-0.028098,-0.011037,-0.007192,-0.005686,-0.005221,-0.005334,-0.006163,-0.008035,-0.008752,-0.007805,-0.007596,-0.007738,-0.006901,-0.007878,-0.010872,-0.011702,-0.010536,-0.006508,-0.003575,-0.003115,-0.001591,-0.000765,0.002236,0.008724,0.015795,0.020567,0.023168,0.024192,0.02243,0.019741,0.017189,0.01496,0.012897,0.010064,0.008437,0.00801,0.006159,0.003796,0.00383,0.005208,0.004423,0.001132,0.000606,0.000831,0.000366,0.000966,0.001538,0.002371,0.001457,-0.000612,0.000112,0.002967,0.017581,0.027801,0.009615,-0.016654,-0.023465,-0.01147,-0.001877,0.000455,0.000642,0.001538,0.003732,0.00249,0.002465,0.002689,0.002303,0.00403,0.004969,0.011377,0.060461,0.151267,0.123354,-0.000545,-0.103752,-0.130983,-0.071308,-0.026352,-0.0109,-0.006071,-0.00237,-0.001544,-0.000627,-0.000291,-0.001024,-0.000083,0.000068,-0.000446,0.000843,0.000446,-0.001857,-0.002542,-0.000571,0.00203,0.001209,-0.000574,-0.000956,-0.000196,0.000207,0.000408,0.002011,0.002064,-0.000736,-0.000889,-0.000784,0.000806,0.000562,-0.002427,-0.00088,-0.000227,0.001378,0.000945,-0.004393,-0.002049,0.000303,-0.001665,-0.002803,-0.002876,-0.000222,-0.001634,-0.005577,-0.006284,-0.003657,-0.003063,-0.004293,-0.00077,0.00038,0.000064,-0.001362,-0.003231,-0.001835,-0.00099,-0.000985,-0.000481,0.00223,0.000727,-0.002744,-0.001763,-0.001862,-0.002547,1
0.00891,0.005444,-0.008536,-0.004255,0.003593,-0.000498,-0.005706,-0.002657,0.004438,-0.002213,-0.004619,-0.001252,-0.005529,0.000154,-0.001027,-0.002915,0.007287,0.005726,-0.002876,-0.003968,-0.003701,-0.000123,0.007626,0.007713,0.003139,-0.003791,-0.00579,-0.004866,-0.004712,-0.001531,-0.000086,-0.000921,0.00101,0.005434,0.014551,0.019579,0.008325,-0.009363,-0.00962,0.002521,0.010081,0.016554,0.016715,0.007692,0.004851,0.009045,0.010464,0.009844,0.008893,0.007183,0.005554,0.004696,0.005063,0.006826,0.007529,0.007766,0.011009,0.015773,0.016547,0.010123,0.006648,0.019484,0.016097,-0.017382,-0.035221,-0.017778,0.001106,0.007091,0.008761,-0.001177,-0.006332,0.003952,0.00095,-0.012361,-0.014703,-0.012313,-0.010975,-0.010508,-0.007684,-0.001942,-0.004005,-0.013824,-0.012315,-0.004523,-0.002871,-0.002862,-0.003249,-0.004412,-0.006205,-0.007992,-0.008003,-0.006735,-0.00608,-0.004714,-0.002785,-0.003315,-0.004979,-0.005932,-0.005164,-0.003055,-0.001933,-0.001648,-0.000467,0.001408,0.003212,0.006452,0.012222,0.018429,0.024002,0.030511,0.034797,0.034761,0.033698,0.031843,0.028518,0.025118,0.023048,0.021073,0.018622,0.017057,0.015036,0.012686,0.010144,0.007947,0.005876,0.003926,0.003654,0.0033,0.002695,0.002306,0.00186,0.000507,-0.000375,0.001787,0.011727,0.016806,0.003429,-0.011693,-0.014374,-0.006125,-0.000017,-0.00061,-0.000364,0.001043,0.001638,0.001877,0.001687,0.001286,0.002455,0.002904,0.003587,0.008012,0.048828,0.133383,0.111893,-0.006841,-0.103507,-0.114443,-0.052919,-0.018104,-0.007422,-0.004176,-0.002495,-0.001578,-0.000063,-0.000283,-0.001696,-0.000816,0.000381,0.000232,0.000687,0.000032,-0.00187,-0.001415,0.000209,0.000653,-0.000739,-0.000759,0.000157,0.000066,-0.000395,0.000209,0.001114,0.000393,-0.000438,-0.000478,-0.000685,-0.001135,-0.001043,-0.00059,-0.000582,-0.00167,-0.001504,-0.000449,-0.000673,-0.001481,-0.001212,-0.001267,-0.000911,-0.002884,-0.004159,-0.003329,-0.004401,-0.00515,-0.004482,0.000141,-0.000381,-0.002216,-0.001675,-0.001336,-0.00075,-0.000582,0.000128,-0.0011,-0.001878,-0.001657,0.000472,-0.000307,-0.001012,0.000882,-0.000103,-0.000107,1
0.005641,-0.001788,-0.007556,-0.005039,-0.003215,-0.005387,-0.006099,-0.001183,0.007372,0.000435,-0.003592,-0.002668,-0.005789,-0.001927,-0.003159,-0.00467,0.004432,0.003914,-0.002545,-0.003734,-0.00487,0.0001,0.006747,0.005971,0.003287,-0.004002,-0.006905,-0.005507,-0.005141,-0.003201,-0.001446,-0.000644,0.000478,0.005327,0.016974,0.023675,0.010155,-0.013334,-0.014507,0.001104,0.010115,0.018346,0.018778,0.00569,0.001097,0.007048,0.010009,0.009518,0.007658,0.006454,0.005049,0.004118,0.005567,0.009146,0.010693,0.010865,0.015116,0.02185,0.023548,0.014833,0.01114,0.028389,0.023334,-0.020039,-0.042372,-0.019171,0.004718,0.009448,0.006295,-0.007466,-0.0095,0.006747,0.005414,-0.010236,-0.015593,-0.015024,-0.01419,-0.013616,-0.009801,-0.002389,-0.005416,-0.018376,-0.016365,-0.006176,-0.004323,-0.004334,-0.004627,-0.005903,-0.007534,-0.009578,-0.010127,-0.008935,-0.007425,-0.005168,-0.003436,-0.004335,-0.006234,-0.007031,-0.00613,-0.003747,-0.002437,-0.002031,-0.000565,0.001402,0.003808,0.007531,0.013819,0.020256,0.024933,0.029051,0.03116,0.030269,0.029234,0.027879,0.025277,0.022727,0.020829,0.019509,0.017785,0.016244,0.01482,0.013309,0.010834,0.008518,0.006446,0.00433,0.003829,0.003744,0.003301,0.002446,0.001679,0.000152,-0.001151,0.001878,0.018841,0.02962,0.008445,-0.019426,-0.025581,-0.012005,-0.001425,-0.00041,-0.000221,0.000418,0.001581,0.002183,0.002095,0.001703,0.003001,0.003759,0.004383,0.010149,0.063311,0.170718,0.140737,-0.006301,-0.128674,-0.149083,-0.071036,-0.025254,-0.010471,-0.005597,-0.003666,-0.002416,-0.001186,-0.000946,-0.001302,-0.000871,-0.0001,-0.000065,0.000794,0.000095,-0.002422,-0.002172,-0.000081,0.000782,-0.000636,-0.000875,-0.000022,-0.000252,-0.000544,0.000105,0.000289,-0.000101,-0.000171,-0.000576,-0.000219,-0.000567,-0.001646,-0.001202,-0.000999,-0.001138,-0.000576,-0.000818,-0.000912,-0.001255,-0.001565,-0.00098,-0.000368,-0.002363,-0.003307,-0.002578,-0.003715,-0.004462,-0.003774,-0.000995,-0.0007,-0.001239,-0.001129,-0.001291,-0.000772,-0.000749,-0.0016,-0.001255,-0.000528,-0.000869,0.002785,0.002231,-0.001185,-0.001048,-0.000082,0.001551,1
-0.005187,0.000342,-0.00878,-0.007092,-0.002281,-0.004489,-0.008568,-0.002229,0.005275,-0.000302,-0.009109,-0.004438,0.001643,0.001969,-0.004494,-0.00809,0.003956,0.008587,0.000313,-0.00693,-0.004939,0.003104,0.005298,0.005295,0.004877,-0.003436,-0.008051,-0.00283,-0.005075,-0.006207,0.000752,0.001328,-0.001794,0.002289,0.01675,0.02655,0.012138,-0.01435,-0.014052,0.002402,0.011458,0.021199,0.021438,0.006206,0.00129,0.008095,0.011478,0.012276,0.008762,0.006203,0.004852,0.004628,0.005869,0.008089,0.010463,0.012261,0.017666,0.027324,0.030812,0.018856,0.010857,0.028654,0.025817,-0.021886,-0.048576,-0.023505,0.003164,0.010281,0.012113,-0.000475,-0.007884,0.004086,0.000065,-0.016975,-0.020314,-0.017555,-0.01551,-0.014518,-0.010437,-0.001958,-0.004957,-0.019477,-0.017456,-0.006939,-0.005139,-0.004581,-0.005155,-0.006713,-0.007939,-0.01074,-0.012223,-0.010419,-0.008272,-0.005653,-0.004142,-0.004796,-0.006054,-0.006956,-0.006762,-0.00484,-0.002844,-0.001865,-0.000399,0.001288,0.004028,0.008185,0.015389,0.024005,0.030935,0.035086,0.03679,0.035776,0.032943,0.029817,0.026015,0.023624,0.020507,0.018368,0.016925,0.014726,0.013442,0.011198,0.009218,0.007042,0.004941,0.003545,0.003202,0.003082,0.002549,0.001716,0.000631,-0.001001,-0.000599,0.002624,0.019858,0.033358,0.010637,-0.021508,-0.028712,-0.013151,-0.001965,-0.000787,-0.000188,0.000854,0.002231,0.001766,0.001342,0.002563,0.004547,0.004763,0.005107,0.011174,0.070776,0.199529,0.167531,-0.004916,-0.148249,-0.17607,-0.085149,-0.029528,-0.01135,-0.006164,-0.004674,-0.002633,-0.00199,-0.001809,-0.000534,-0.000135,0.000347,-0.000406,0.000084,0.000687,-0.001495,-0.002097,-0.000987,0.000157,-0.000977,-0.001932,0.000775,0.000164,-0.00131,0.000041,-0.000675,-0.000012,0.000622,-0.000253,-0.00058,-0.002181,-0.002453,-0.000175,-0.001003,-0.000621,-0.000721,-0.002018,-0.000883,-0.003203,-0.003184,-0.001795,-0.002761,-0.004571,-0.004761,-0.002606,-0.005138,-0.009217,-0.004305,-0.001315,-0.003852,-0.000734,0.001362,-0.002487,-0.003685,0.001417,-0.000813,-0.003146,0.003031,-0.000015,-0.000688,0.004002,0.001176,-0.00023,-0.003516,-0.004857,1
0.007052,0.005899,0.003489,-0.008622,-0.007436,-0.004247,-0.003731,0.001204,0.000748,-0.002524,-0.002017,-0.000646,-0.00266,-0.003376,-0.001125,-0.001022,-0.000086,0.001512,0.005017,0.001969,-0.004683,-0.002007,0.000791,0.001769,0.004638,0.002233,0.000051,-0.000529,-0.002735,-0.00125,0.001116,0.000628,0.000088,0.002353,0.009706,0.012145,0.00708,0.003131,0.002448,0.007711,0.012788,0.014345,0.014375,0.010577,0.008885,0.008782,0.008344,0.008099,0.008693,0.007825,0.005106,0.004924,0.004943,0.005057,0.006094,0.005465,0.002608,0.00009,0.00055,0.001399,0.005471,0.018603,0.017012,-0.007698,-0.022925,-0.012143,0.001444,0.00625,0.012076,0.012562,0.006568,-0.000228,-0.007854,-0.01194,-0.009685,-0.006671,-0.005483,-0.005271,-0.004438,-0.00174,-0.002606,-0.007422,-0.006134,-0.001848,-0.00102,-0.00079,-0.000961,-0.002003,-0.003824,-0.006354,-0.008109,-0.007781,-0.007058,-0.006628,-0.004848,-0.00447,-0.008465,-0.010766,-0.010211,-0.008068,-0.004833,-0.002705,-0.000684,0.00212,0.006884,0.014097,0.022787,0.02877,0.032511,0.033371,0.030359,0.027028,0.024223,0.021468,0.01804,0.014644,0.013073,0.012377,0.009759,0.00815,0.007496,0.006729,0.005766,0.003451,0.002344,0.00207,0.002003,0.001698,0.001381,0.001503,0.001678,0.001045,0.001024,0.00175,0.003936,0.004893,0.000704,-0.003814,-0.004335,-0.002069,-0.000152,-0.000827,-0.000155,0.001603,0.001553,0.001074,0.001339,0.001206,-0.000033,0.000913,0.00149,0.003631,0.021761,0.055156,0.045306,-0.00433,-0.043187,-0.04483,-0.019889,-0.008199,-0.004493,-0.001623,-0.000275,-0.000205,0.000111,-0.000754,-0.001906,-0.000433,0.000591,-0.00007,0.000802,0.000682,-0.001176,-0.002055,0.00005,0.000763,-0.001293,-0.000611,-0.000358,0.000261,0.000103,-0.000694,0.001769,0.001296,-0.000524,-0.001514,-0.001712,0.000333,0.000086,-0.000793,-0.001188,-0.001351,0.000078,0.000161,-0.00198,-0.00195,0.000491,0.000191,-0.001897,-0.003617,-0.005553,-0.001984,-0.002768,-0.004715,-0.004508,-0.001875,0.000516,-0.001282,-0.001657,-0.001062,0.001556,-0.000331,-0.004403,-0.00286,0.000819,-0.000625,-0.001392,-0.000753,-0.003032,-0.00137,-0.001666,-0.003764,1
-0.004332,-0.005947,-0.005896,-0.006032,-0.006332,-0.009606,-0.006717,0.00129,0.005806,0.003765,-0.005676,-0.006205,-0.005705,-0.005821,-0.001352,-0.002742,-0.002564,0.004711,0.000205,0.000359,0.001082,-0.002531,0.002952,0.005667,0.002434,-0.002253,0.00027,0.000062,-0.004517,-0.004624,-0.000891,0.000094,0.000816,0.003116,0.013337,0.021062,0.008509,-0.005514,-0.003711,0.006259,0.011907,0.018197,0.017513,0.007322,0.004461,0.006991,0.008066,0.008236,0.006038,0.005799,0.005798,0.004505,0.006302,0.008699,0.010613,0.010831,0.011777,0.015337,0.017127,0.012629,0.011703,0.029878,0.026765,-0.013612,-0.033499,-0.013126,0.006987,0.010952,0.01112,0.003126,-0.000289,0.005807,-0.000148,-0.011047,-0.012966,-0.012139,-0.01193,-0.012261,-0.008967,-0.001381,-0.004185,-0.016731,-0.015455,-0.006297,-0.003838,-0.002932,-0.003194,-0.004054,-0.005733,-0.009922,-0.011934,-0.010483,-0.009511,-0.008638,-0.007259,-0.007778,-0.010346,-0.012113,-0.011919,-0.009154,-0.00533,-0.00327,-0.000976,0.002168,0.006429,0.014044,0.023559,0.03161,0.035896,0.036233,0.033917,0.029134,0.023369,0.019358,0.016007,0.012435,0.010054,0.009011,0.007342,0.005478,0.005536,0.005094,0.003161,0.001588,0.001306,0.001767,0.001364,0.000253,0.001147,0.001995,0.001123,-0.000421,-0.00054,0.001256,0.010689,0.017832,0.005645,-0.011359,-0.015408,-0.007057,-0.000121,-0.000086,-0.000234,0.000831,0.001601,0.001727,0.001378,0.001197,0.001983,0.003076,0.003806,0.007364,0.043365,0.110466,0.090854,-0.002433,-0.080704,-0.095997,-0.050045,-0.01848,-0.00651,-0.003285,-0.001973,-0.001692,-0.000689,-0.000252,-0.002021,-0.001289,0.000217,-0.000006,0.000589,0.000167,-0.001219,-0.001895,-0.00084,0.00048,0.000698,-0.000532,-0.000519,-0.000622,-0.001392,0.000343,0.001269,0.000591,0.000419,0.0005,-0.001727,-0.000598,0.000487,-0.002015,-0.000635,0.000279,-0.000169,-0.000051,-0.003504,-0.001386,0.000743,-0.001276,-0.002507,-0.003737,-0.00273,-0.001186,-0.003437,-0.006735,-0.004529,-0.000419,0.000859,-0.00114,-0.001479,0.000483,-0.000377,-0.003781,-0.00285,0.001803,-0.000271,-0.002549,0.001265,0.003329,-0.000334,-0.001398,-0.000711,-0.002447,1
-0.006843,0.001617,0.004423,-0.007796,-0.006597,-0.00802,-0.005165,0.00743,0.003486,-0.00643,-0.004597,-0.001692,-0.004507,-0.006486,-0.006185,-0.004748,0.000286,0.004735,0.006103,-0.002205,-0.009085,-0.005019,0.003734,0.008964,0.006905,-0.003601,-0.007516,-0.005325,-0.006534,-0.003061,-0.001187,-0.001146,-0.000759,0.002121,0.016939,0.024926,0.010086,-0.011691,-0.017164,-0.003521,0.008377,0.017015,0.019279,0.006077,-0.000531,0.003928,0.008245,0.009833,0.009138,0.006512,0.004054,0.004484,0.006468,0.009925,0.01178,0.01151,0.012413,0.016092,0.017753,0.011,0.009255,0.027598,0.024186,-0.016678,-0.039831,-0.020055,0.002371,0.007215,0.009413,0.004869,0.000699,0.00048,-0.006348,-0.013333,-0.01343,-0.011776,-0.010991,-0.01034,-0.007399,-0.001339,-0.004023,-0.015761,-0.014659,-0.006129,-0.003811,-0.003509,-0.004183,-0.005605,-0.007538,-0.009312,-0.009766,-0.008493,-0.006638,-0.005404,-0.003368,-0.001922,-0.004535,-0.006402,-0.005713,-0.003892,-0.00148,-0.000919,-0.000802,0.000494,0.002444,0.007127,0.013977,0.020098,0.027036,0.032479,0.034065,0.035071,0.034135,0.031159,0.028408,0.024646,0.022835,0.021848,0.018249,0.016077,0.014474,0.012645,0.010949,0.008028,0.0058,0.004287,0.003819,0.003171,0.002766,0.003101,0.002577,0.000071,-0.000736,0.002216,0.02203,0.037764,0.013971,-0.021785,-0.033064,-0.017914,-0.002632,-0.000889,0.000208,0.001357,0.002216,0.002429,0.002963,0.00392,0.002661,0.00486,0.006121,0.011895,0.072246,0.168557,0.130151,-0.000359,-0.109184,-0.145623,-0.084243,-0.0324,-0.013892,-0.006848,-0.003914,-0.00331,-0.002468,-0.001583,-0.002374,-0.000941,0.000277,0.000222,0.002268,0.001263,-0.002467,-0.003164,-0.000367,0.000918,-0.00098,-0.000259,-0.000092,-0.000553,-0.000321,-0.001203,0.000765,0.001302,0.000213,-0.000743,-0.001472,0.000583,0.000743,-0.001233,-0.00286,-0.001564,0.000739,0.000395,-0.001744,-0.001175,-0.000231,-0.001211,0.000601,-0.002271,-0.005696,-0.000535,-0.002642,-0.006105,-0.005682,-0.001357,0.000013,-0.002951,-0.002126,-0.000901,0.002516,0.000713,-0.00327,-0.003211,-0.000475,0.00109,0.000617,0.002051,-0.000175,-0.003395,-0.000021,0.001192,1
